,DBA,BORO,Latitude,Longitude,Census Tract
28231,VIA ITALIA RISTORANTE,Manhattan,40.756661745571996,-73.980519319958,9600.0
28385,ULIVO,Manhattan,40.744810856939004,-73.98764314668,5800.0
28394,ANTONUCCI,Manhattan,40.775904359811,-73.957091798192,14000.0
28434,PANINO RUSTICO II,Brooklyn,40.619434562782004,-73.919061043703,69000.0
28478,IL NOCELLO RISTORANTE ITALIANO,Queens,40.788153530352,-73.81354366874601,98700.0
28510,MARGHERITA,Manhattan,40.71917263081,-73.996893942116,4100.0
28655,EUROPA BAKERY & PASTRY SHOP,Brooklyn,40.616261820515,-73.98543024426,25400.0
28672,EPISTROPHY CAFE,Manhattan,40.721310761339005,-73.995573454398,4100.0
28748,SOLE DI CAPRI,Manhattan,40.715143091215,-74.007752047973,2100.0
28852,LA PECORA BIANCA,Manhattan,40.743515474188,-73.989072482032,5800.0
28896,INTERMEZZO,Manhattan,40.759822311055004,-73.99162547152099,12100.0
28942,TRE SORELLE,Manhattan,40.714931822836,-74.006482264251,2100.0
29101,Bellini,Manhattan,40.707864213514,-74.001623098743,1501.0
29190,LA VILLA,Brooklyn,0.0,0.0,
29722,YN,Manhattan,40.722411396362,-73.995162105898,4300.0
29824,CRISPO,Manhattan,40.739061240675,-74.000923796848,7700.0
29851,AMORINA,Brooklyn,40.677480867704,-73.968933676397,16300.0
29942,GASTROTECA ASTORIA,Queens,40.758846019409,-73.92552553878899,5700.0
29948,ORIGINAL PUGLIA RISTORANTE ITALIANO,Manhattan,40.71808572214,-73.997720097043,4100.0
30050,DOLCE VITA,Brooklyn,40.619440006503,-73.918996199437,69000.0
30111,BEVACCO RESTAURANT/BINC,Brooklyn,40.699152056772,-73.992199328813,100.0
30124,DIA,Manhattan,40.725767887174,-73.989717602279,3800.0
30143,I TRULLI/RISTORO DEL CINGHIALE,Manhattan,40.742252215353,-73.98348633731301,6800.0
30281,LEGACY RECORDS LOCATED INSIDE HENRY HALL,Manhattan,40.757492302189,-73.998195208104,11700.0
30480,ALLORA,Manhattan,40.754373872143,-73.973145958228,9200.0
30711,SOLA PASTA BAR,Manhattan,40.722106759214,-74.004008110129,4700.0
30749,BABBO RISTORANTE E ENOTECA,Manhattan,40.732462828253006,-73.999152067659,6500.0
30986,DOMINICK'S BAR & RESTAURANT,Bronx,40.854188025454,-73.888749295607,39100.0
30993,GERSI,Brooklyn,40.683375273929,-73.995417337804,6700.0
31044,COME PRIMA,Manhattan,40.772218122494,-73.965098406889,13000.0
31155,IL PICCOLO RISTORO,Manhattan,40.751198547936,-74.00279716212401,9900.0
31174,ORA DI PASTA,Manhattan,40.764085135107,-73.974488536197,11201.0
31593,BOTTE BAR,Queens,40.763313448731,-73.92820268117799,7500.0
31766,UNICO,Manhattan,40.727297170285,-74.001695732719,4900.0
31970,COLUMBUS CITIZENS FOUNDATION,Manhattan,40.770245442792,-73.96783603539001,12200.0
32152,SCARLATTO,Manhattan,40.760107512118005,-73.988669069861,12700.0
32333,CASA DI ISACCO,Manhattan,40.756896532161996,-73.993726599692,11500.0
32676,TRATTORIA CERBONE,Queens,40.701535968937,-73.894844017996,58300.0
