,DBA,BORO,Latitude,Longitude,Census Tract
16511,CRISPY CHICKEN RESTAURANT,Queens,40.717389003221996,-73.739433248238,56800.0
16513,OAXACA DELI AND TAQUERIA,Staten Island,40.634003982548,-74.123816569466,13302.0
16549,COLADOR CAFE,Brooklyn,40.690686994309004,-73.955379931766,23300.0
16728,GRAN CASTILLO DE JAGUA RESTAURANT,Brooklyn,40.676886098916,-73.972236321783,16300.0
16747,CECI'S RESTAURANT,Brooklyn,40.658215845128005,-73.895604573006,113000.0
16750,KETSIE GROCERY,Bronx,40.811696432023,-73.903642838064,8300.0
16759,EL NUEVO CARRIBENO,Manhattan,40.791663115619,-73.94668786609999,17200.0
16760,J & C DELICIAS,Queens,40.749089881056,-73.88702347329,28500.0
16786,BRISAS DEL CARIBE,Bronx,40.832165548169996,-73.851106684792,9200.0
16841,VSPOT ORGANIC,Manhattan,40.729198789009,-73.989114527273,3800.0
16850,SOL DE QUITO RESTAURANT II,Brooklyn,40.640424934021,-73.994321314741,22200.0
16908,LA MELLAS RESTAURANT,Bronx,40.828331546441,-73.88219454415301,5200.0
16961,GEORGINA RESTAURANT,Bronx,40.820978117731,-73.893155134446,15900.0
16969,CAPO BAR & GRILL,Queens,40.747267758355996,-73.887430786663,28500.0
17021,TAJADAS BAKERY & RESTAURANT,Queens,40.694657656905996,-73.848360521844,2200.0
17052,CUMBIA Y SABOR,Queens,40.741884968148,-73.91972367932101,18300.0
17186,ACAPULCO BAR RESTAURANT,Queens,40.760065218018,-73.914467581793,15300.0
17415,GUACUCO BED-STUY,Brooklyn,40.691954952778,-73.942739970163,26100.0
17421,CACHAPA CACHAPA,Bronx,40.847147255089,-73.897020181036,39500.0
17498,SUPER POLLO RESTAURANT,Queens,40.702840750311,-73.902192234703,58500.0
17580,DON TEQUILA URBAN CANTINA,Queens,40.702176336933,-73.855304057634,63900.0
17602,THE FREAKIN RICAN RESTAURANT,Queens,40.755470552095,-73.91832120515099,15900.0
17675,JENNIFER'S RESTAURANT,Queens,40.707304613021,-73.804234135869,23600.0
17831,JENNY COFFEE SHOP,Bronx,40.831874718379,-73.90237763882101,14900.0
17953,J & J RESTAURANT & CUCHIFRITOS,Bronx,40.845090921936,-73.89051391778901,36901.0
18045,BOCA CHICA QUEENS,Queens,40.751603179126,-73.870575374237,37500.0
18063,GRACE RESTAURANT,Queens,40.709806113759,-73.795378787298,46000.0
18118,LINDA AZOGUENITA BAKERY & RESTAURANT,Queens,40.743844580830995,-73.855209602874,42700.0
18136,LA CABANA,Queens,40.75045529248,-73.862987454375,40500.0
18262,EL GAUCHITO RESTAURANT,Queens,40.742286205323,-73.86947843595199,46100.0
18442,INFINITY BAR,Queens,40.71349761807,-73.755976742665,48400.0
18491,BARZOLA'S RESTAURANT III,Queens,40.750735023653,-73.874792636477,27500.0
18538,NI-NA-AB RESTAURANT,Queens,0.0,0.0,
18684,EL NUEVO JOBO RESTAURANT & BAR,Manhattan,40.83823358363,-73.941836578938,24500.0
18722,BOGOTA LATIN BISTRO,Brooklyn,40.678205072037,-73.979230005895,13100.0
18818,SABOR ANDINO,Brooklyn,40.625674599648,-73.99827083490099,19400.0
18835,LA BARCA RESTAURANT,Manhattan,40.837553125871,-73.942306988991,24500.0
18880,VICTOR'S CAFE,Manhattan,40.762961484036005,-73.983853000701,13100.0
18928,NATIVIDAD RESTAURANT,Queens,40.752756844919,-73.864199046706,40500.0
19003,GEORGE'S RESTAURANT,Brooklyn,40.701070214931,-73.942483261134,49100.0
19037,EL SABOR DEL AUSTRO RESTAURANT,Queens,40.704428490925004,-73.910456456184,54700.0
19328,SAJOMA,Brooklyn,40.692623538763,-73.940503637034,28100.0
19379,ZONI CANTINA AND COCINA,Manhattan,40.748631505133,-73.987097460886,7600.0
19477,LA ABUNDANCIA BAKERY AND RESTAURAN,Queens,40.746943952474,-73.890343809394,26700.0
19482,PICANTERIA EL AUSTRO,Queens,40.749514372287,-73.88333419628,28300.0
19488,PICO RICO,Queens,40.757630241752,-73.86542355440099,37900.0
19516,CLOISTERS GRILL,Manhattan,40.866747529528,-73.930039351486,28700.0
19529,CHIMICHURRI GRILL,Manhattan,40.759303578463005,-73.992000943955,12100.0
19616,TAMALES LUPITA,Manhattan,40.795932268929995,-73.943188330875,17200.0
19684,EL PALACIO DE LAS EMPANADAS,Queens,40.742575703586,-73.854580834997,43900.0
19779,RINCON MEXICANO,Manhattan,40.847001113536,-73.938192735984,26300.0
19850,PUNTA CANA COFFEE SHOP,Brooklyn,40.690712313306996,-73.956991776706,23300.0
19931,VAQUEROS,Brooklyn,40.699279133609,-73.913824584038,44100.0
19932,LOS ANDES RESTAURANT PANDERIA,Queens,40.743719669567,-73.856281700764,43900.0
19938,NUTRIPAN COLOMBIAN BAKERY,Queens,40.737122067083995,-73.866028058496,44302.0
19961,SABOR LATINO,Brooklyn,40.710719333594,-73.951088518977,51300.0
19997,FORK AND GROOVES,Staten Island,40.643681646252,-74.077458766009,300.0
20030,EL LIDER RESTAURANT,Bronx,40.855492034075,-73.89485633022801,38302.0
20197,GEMINIS II RESTAURANT,Brooklyn,40.705464806782,-73.942908658849,50500.0
20299,SOUTH OF FRANCE,Bronx,40.831898683301,-73.866215916182,7000.0
20307,ESTANCIA 460,Manhattan,40.723728593745996,-74.009491985046,3900.0
20434,MELA'S CAFE & RESTAURANT,Queens,40.729503286002995,-73.815173284973,77906.0
20525,EL CARIDAD RESTAURANT,Bronx,40.853223424692004,-73.905834467264,24100.0
20535,IFH EL BUFFET RESTAURANT | ALBERTO'S MOFONGO HOUSE,Manhattan,40.865381610211,-73.927159269474,29100.0
20546,USULUTECO 2 RESTAURANTE SALVADORENO,Brooklyn,40.647535854585,-74.01473877392101,2000.0
20680,MADERA CUBAN GRILL,Queens,40.744678559994995,-73.95343813938001,700.0
20908,EL NUEVO CAFE LATINO,Queens,40.702188840883004,-73.811072878358,24000.0
21108,VEGA ALTA SPORTS BAR,Bronx,40.827875967399,-73.924707227453,19500.0
21255,LAS LUNITAS,Brooklyn,40.699740200301,-73.921386704034,43100.0
21279,12 CORAZONES RESTAURANT & BAR,Queens,40.748077703934996,-73.879558020348,26901.0
21376,EL NUEVO TAINO,Manhattan,40.841444441195996,-73.935772818866,25300.0
21395,EL NUEVO POLLO'S SABROSO,Bronx,40.831663692863,-73.867127024612,7600.0
21411,NANO BILLIARD CAFE,Bronx,40.834342913393996,-73.917219375316,17901.0
21507,AREPA FACTORY,Manhattan,40.727405647501,-73.982559179975,3400.0
21536,EL NUEVO VALLE #2 RESTAURANT LECHONERA,Bronx,40.845580966355,-73.883642161953,36300.0
21598,LECHE Y MIEL RESTAURANT,Bronx,40.883639620922,-73.901498479929,28500.0
21665,EL NUEVO CARIDAD RESTAURANT,Manhattan,0.0,0.0,
21685,EL PUERTO DE ACAPULCO,Queens,40.750832791251995,-73.873839616532,27300.0
21688,SANTO DOMINGO RESTAURANT,Brooklyn,40.667935285874,-73.879032815803,112000.0
21706,COPACABANA,Manhattan,0.0,0.0,
21824,TANTRA LOUNGE,Queens,40.757338692737996,-73.929144026424,5300.0
21977,EL JOBO RESTAURANT,Bronx,40.855264457348,-73.90456273215399,24100.0
21988,ALLEN RESTAURANT,Bronx,40.811536327396,-73.890385090584,9300.0
22105,BLUE TEQUILA RESTAURANT & BAR,Queens,40.697484600156,-73.83625844219699,13000.0
22247,ISLA OF VERDE CAFE,Bronx,40.83258500669,-73.863995732701,7600.0
22256,QUETZAL RESTAURANT & BAKERY,Brooklyn,40.620934093567,-73.992031998949,25200.0
22318,REPUBLICA,Manhattan,40.863706657199,-73.92611265317,28700.0
22386,EL SAZON IDEAL RESTAURANT,Bronx,40.853916458404996,-73.914603081104,24501.0
22843,CAFE 75 BAR,Queens,40.746954831437,-73.890239130026,26700.0
23195,EL NUEVO SANDY RESTAURANT,Manhattan,40.797101434903,-73.93770831871801,18800.0
23216,LECHONERA LA ISLA,Manhattan,40.803179337488,-73.934621511696,24200.0
23259,SOUTHSIDE CAFE (Produce Market),Bronx,40.810354737405,-73.87815162537,11700.0
23393,LUISA CHIMICHURRY,Manhattan,40.847065444278,-73.93538785188501,26300.0
23486,LA CARRETA RESTAURANT,Brooklyn,40.645614755923,-74.012666330777,7800.0
23547,GUAYACOS RESTAURANT,Queens,40.746141305488,-73.88357831791299,26902.0
23661,TAINO TASTE RESTAURANT,Bronx,40.83739540555,-73.910359923146,17702.0
23768,COMA BUENO RESTAURANT,Manhattan,40.79949471042,-73.962685768519,19300.0
23912,RUBEN'S EMPANADAS,Manhattan,40.703946975231,-74.010297052389,900.0
23985,COSTAS,Manhattan,40.749597444374,-73.985296305028,7600.0
24045,LA BOOM CLUB,Queens,40.753533200236,-73.90466934199,29700.0
24181,LA SABROSURA 1 RESTAURANT,Bronx,40.839834725208995,-73.91665233445599,22300.0
24239,SHANGHAI RED,Bronx,40.840245567816,-73.84249782314299,9600.0
