,DBA,BORO,Latitude,Longitude,Census Tract
3960,BEST WOK FLATBUSH,Brooklyn,40.625518891941,-73.939962082675,74000.0
3967,NEW WAH KWONG RESTAURANT,Bronx,40.871419633272,-73.865785363035,37400.0
3968,NEW KIM TONG,Manhattan,40.825390930323,-73.947499020912,22900.0
3982,YI MIN RESTAURANT,Brooklyn,40.6434933021,-73.98997896399,22600.0
3996,HEYI XIAOCHI II,Brooklyn,40.639340752125,-74.005538069089,10600.0
4002,MAX BAKERY & RESTAURANT,Queens,40.749271308843,-73.876628841383,27500.0
4011,M & J HONG KONG STYLE,Queens,40.739807085148,-73.815130157172,83700.0
4023,WONG WONG NOODLE SHOP,Brooklyn,40.638750591227996,-74.006179378117,10600.0
4037,LUCKY STARS BAKERY,Manhattan,40.717780838054,-73.992619208806,1800.0
4043,YU KING BAKERY,Brooklyn,40.600010488752,-73.990651707239,29800.0
4059,YIN TRADITIONAL HOT POT,Queens,40.758862478494,-73.830125762081,87100.0
4066,FOOD KING CHINESE RESTAURANT,Manhattan,40.763689735344,-73.992494974321,12700.0
4074,YUNG SUN SEAFOOD RESTAURANT,Manhattan,40.713570526619,-73.995876974886,800.0
4080,CHOW,Queens,40.766744846152,-73.782596714362,109900.0
4081,GOLDEN WAY CHINESE RESTAURANT,Queens,40.675239751276,-73.84328196650401,8600.0
4110,WING HING CHINESE RESTAURANT,Brooklyn,40.642116104372,-73.957214196075,79000.0
4145,PEPPERCORN KITCHEN,Manhattan,40.730033566227,-73.994172933544,5900.0
4148,NORTHERN TIGER,Manhattan,40.711530166285,-74.015672785414,31703.0
4151,CHINA DRAGON,Queens,40.778434071594,-73.901911068442,10701.0
4165,PEKING CHINESE RESTAURANT,Queens,40.725487561388995,-73.74007613086701,55400.0
4170,YONG SHENG RESTAURANT,Manhattan,40.826396968433,-73.939324856215,23502.0
4185,CAROL'S BUN,Manhattan,40.7139188768,-73.99157354574899,600.0
4200,TRI DIM SHANGHAI,Manhattan,40.773837758207,-73.957627485003,14000.0
4213,ALLEY 41,Queens,40.758671514653,-73.829065012464,85300.0
4214,JOE'S STEAM RICE ROLL,Queens,40.759791642744005,-73.829242612573,87100.0
4231,DAHUA RESTAURANT,Queens,40.765899250002,-73.82774677327,88901.0
4243,YI ZHANG FISHBALL,Manhattan,40.714660104736,-73.993770270146,1600.0
4285,86 NOODLES,Brooklyn,40.622646334013,-74.028421857274,6000.0
4311,MEE'S NOODLE,Manhattan,40.754479816515996,-73.96879295468601,9800.0
4319,NO. 1 FLOWER DRUM HOUSE,Queens,40.77762185849001,-73.908855609575,11300.0
4320,NEW JOY KITCHEN JOY TACO,Queens,40.707790100632,-73.81733653797,21400.0
4328,CHINA EXPRESS INN,Queens,40.666186645300996,-73.77942563192799,30600.0
4332,Da Ge Xiao Chi,Brooklyn,40.642900739632,-74.00541585143,10800.0
4380,GOLDEN HOUSE,Queens,40.765291077103,-73.918005874255,6300.0
4422,C FRUIT LIFE,Queens,40.759166126672,-73.831294521534,87100.0
4429,LUCKY SMILE RESTAURANT,Bronx,40.865480931233,-73.864210202749,32800.0
4448,MR. RICE CHINESE RESTAURANT,Staten Island,40.629781969628,-74.140903299607,21300.0
4457,NEW WORLD SIBLINGS INC #21,Queens,40.759777908235,-73.829235428489,85300.0
4479,WAN'S GARDEN,Queens,40.702894789146,-73.90119312179499,58500.0
4495,NEW ASIA,Manhattan,40.791809318965996,-73.972011249834,17900.0
4503,HAPPY HOUSE SEAFOOD RESTAURANT,Brooklyn,40.64097396585,-74.00386629416799,10800.0
4517,NEW ASIAN CUISINE,Queens,40.739478731004,-73.921050947916,18501.0
4540,LUNG FONG  RESTAURANT,Bronx,40.845305961244,-73.883118561144,36300.0
4550,18 STARS KITCHEN,Brooklyn,40.607666060032,-74.00211405220399,27800.0
4552,HALAL BBQ CHICKEN,Queens,40.757348554116,-73.829075639723,84900.0
4572,YUMMY BUNS,Queens,40.760732808863004,-73.82540300794001,85500.0
4577,RED STAR CHINESE RESTAURANT,Manhattan,40.82257578005999,-73.938370874742,23400.0
4581,NEW SIU'S KITCHEN,Brooklyn,40.651419721938,-73.936832188809,85800.0
4593,NEW CHEUN HING KITCHEN,Queens,40.691698612542,-73.819793216447,15600.0
4618,DONG HAI,Brooklyn,40.642261170594004,-74.006111241282,9800.0
4645,NEW GREAT WALL RESTAURANT,Brooklyn,40.648274934659995,-74.00700189635,9600.0
4669,SHANGHAI CHINESE RESTAURANT,Manhattan,40.768661447848004,-73.95844669444399,12600.0
4676,CHOPSTIX,Brooklyn,40.62272115497,-74.025392382339,14200.0
4679,NEW LIN'S KITCHEN,Queens,40.750632265193,-73.895531372764,29100.0
4682,LIN'S GOURMET,Manhattan,40.759784328007,-73.96495333943001,10800.0
4699,WONDERFUL ASIAN RESTAURANT,Brooklyn,40.68554121342,-73.944360841152,26500.0
4725,SEA STAR CHINESE RESTAURANT,Queens,40.750656383253,-73.875673433472,27500.0
4733,FISH DUMPLING,Queens,40.759777908235,-73.829235428489,85300.0
